,dataset,classifier,parameters,CV_accuracy,CV_f1_score,CV_recall,CV_precision,CV_auc
0,analcatdata_authorship.csv,LogisticRegression,"{'C': 4.2535696195283945, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9988095238095236,0.9988095238095236,0.9988095238095236,0.9988095238095236,0.9992063492063492
1,churn.csv,LogisticRegression,"{'C': 9.928335884061273, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.8642,0.07463350442660788,0.03956647687543702,1.0,0.5197832384377185
2,churn.csv,LogisticRegression,"{'C': 5.8358315290037925, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.8630000000000001,0.059983726422082585,0.03112576166217161,1.0,0.5155628808310858
3,dataset_36_segment.csv,LogisticRegression,"{'C': 1.5663936925843038, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.8800865800865799,0.8800865800865799,0.8800865800865799,0.8800865800865799,0.9300505050505048
4,eye_movements.csv,LogisticRegression,"{'C': 5.043306910169722, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.4590763603109282,0.4590763603109282,0.4590763603109282,0.4590763603109282,0.5943072702331962
5,file7a97574fa9ae.csv,LogisticRegression,"{'C': 0.8978782818897098, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.8526554878048781,0.8574948693617669,0.8867979410331384,0.8302248480819063,0.8526506152534112
6,fri_c2_1000_10.csv,LogisticRegression,"{'C': 6.411055826274778, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.721,0.6570364135245275,0.6333333333333333,0.6892815729516761,0.7089080459770115
7,fri_c2_1000_5.csv,LogisticRegression,"{'C': 0.05045828362230498, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.747,0.6868507801575892,0.6682730923694779,0.7075706916962624,0.7357059537886294
8,jungle_chess_2pcs_raw_endgame_complete.csv,LogisticRegression,"{'C': 7.697165340878768, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.6742452821687535,0.6742452821687535,0.6742452821687535,0.6742452821687535,0.755683961626565
9,kc1.csv,LogisticRegression,"{'C': 4.724349811951476, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.8538809649784422,0.3219066988336781,0.2238694638694639,0.5817529381957695,0.5964978830378699
10,kdd_JapaneseVowels.csv,LogisticRegression,"{'C': 0.07600057899659722, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9402668879229914,0.7932820650331031,0.7075572563121358,0.9030777330948544,0.8464109189967951
11,kin8nm.csv,LogisticRegression,"{'C': 3.7390818517930113, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.7296135631706102,0.7338064351603265,0.7324829212260443,0.7352394158000944,0.7295608883192116
12,mfeat-morphological.csv,LogisticRegression,"{'C': 3.233465962707221, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
13,mfeat-morphological.csv,LogisticRegression,"{'C': 1.4388477897973773, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
14,mfeat-morphological.csv,LogisticRegression,"{'C': 5.8244854468100575, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
15,mfeat-morphological.csv,LogisticRegression,"{'C': 0.4743882032246117, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
16,mfeat-morphological.csv,LogisticRegression,"{'C': 7.9004356137881855, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
17,mfeat-morphological.csv,LogisticRegression,"{'C': 6.26730952926907, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
18,mfeat-morphological.csv,LogisticRegression,"{'C': 5.150683875727382, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
19,mfeat-morphological.csv,LogisticRegression,"{'C': 7.2890039187006925, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
20,mfeat-morphological.csv,LogisticRegression,"{'C': 4.93463511314423, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
21,mfeat-morphological.csv,LogisticRegression,"{'C': 3.881332591456651, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
22,mfeat-morphological.csv,LogisticRegression,"{'C': 0.891451574710817, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
23,mfeat-morphological.csv,LogisticRegression,"{'C': 5.722426068348724, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
24,mfeat-morphological.csv,LogisticRegression,"{'C': 9.425370612676929, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
25,mfeat-morphological.csv,LogisticRegression,"{'C': 6.608449613085487, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
26,mfeat-morphological.csv,LogisticRegression,"{'C': 9.112426396711204, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
27,mfeat-morphological.csv,LogisticRegression,"{'C': 9.844839782325089, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
28,mfeat-morphological.csv,LogisticRegression,"{'C': 0.3773983987482695, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.998,0.9894736842105264,0.98,1.0,0.99
29,mfeat-morphological.csv,LogisticRegression,"{'C': 5.421176931474372, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
30,mfeat-morphological.csv,LogisticRegression,"{'C': 3.7390818517930113, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
31,mfeat-morphological.csv,LogisticRegression,"{'C': 8.811555433583326, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
32,mfeat-morphological.csv,LogisticRegression,"{'C': 4.9328156744686575, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
33,mfeat-morphological.csv,LogisticRegression,"{'C': 1.20079592400168, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
34,mfeat-morphological.csv,LogisticRegression,"{'C': 5.6401623038218975, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
35,mfeat-morphological.csv,LogisticRegression,"{'C': 5.850872371583352, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
36,mfeat-morphological.csv,LogisticRegression,"{'C': 3.0049680600176374, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
37,mfeat-morphological.csv,LogisticRegression,"{'C': 3.135163023999301, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
38,mfeat-morphological.csv,LogisticRegression,"{'C': 9.941572422174145, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.992207792207792,0.985,1.0,0.9925
39,mfeat-morphological.csv,LogisticRegression,"{'C': 6.383908380112679, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
40,mfeat-morphological.csv,LogisticRegression,"{'C': 8.52635220966349, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
41,mfeat-morphological.csv,LogisticRegression,"{'C': 4.473025111552554, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
42,mfeat-morphological.csv,LogisticRegression,"{'C': 7.066075475942999, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
43,mfeat-morphological.csv,LogisticRegression,"{'C': 6.895683817792986, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
44,mfeat-morphological.csv,LogisticRegression,"{'C': 8.149510807135124, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
45,mfeat-morphological.csv,LogisticRegression,"{'C': 1.1344798112229908, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
46,mfeat-morphological.csv,LogisticRegression,"{'C': 8.547796439308204, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
47,mfeat-morphological.csv,LogisticRegression,"{'C': 6.299941610989086, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
48,mfeat-morphological.csv,LogisticRegression,"{'C': 0.3700835076235183, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
49,mfeat-morphological.csv,LogisticRegression,"{'C': 7.099877273500912, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
50,mfeat-morphological.csv,LogisticRegression,"{'C': 5.264777397039302, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
51,mfeat-morphological.csv,LogisticRegression,"{'C': 0.6276729544166009, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.992207792207792,0.985,1.0,0.9925
52,mfeat-morphological.csv,LogisticRegression,"{'C': 6.406388917351247, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
53,mfeat-morphological.csv,LogisticRegression,"{'C': 5.0877600963794185, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.992207792207792,0.985,1.0,0.9925
54,mfeat-morphological.csv,LogisticRegression,"{'C': 1.184920773321651, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
55,mfeat-morphological.csv,LogisticRegression,"{'C': 7.388429854362997, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
56,mfeat-morphological.csv,LogisticRegression,"{'C': 2.977099051208405, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
57,mfeat-morphological.csv,LogisticRegression,"{'C': 7.973168017824701, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
58,mfeat-morphological.csv,LogisticRegression,"{'C': 7.229871871178433, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
59,mfeat-morphological.csv,LogisticRegression,"{'C': 5.654241382551668, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
60,mfeat-morphological.csv,LogisticRegression,"{'C': 1.4305860700040922, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
61,mfeat-morphological.csv,LogisticRegression,"{'C': 5.725110943437578, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
62,mfeat-morphological.csv,LogisticRegression,"{'C': 3.994122910563594, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
63,mfeat-morphological.csv,LogisticRegression,"{'C': 0.3984105854618985, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
64,mfeat-morphological.csv,LogisticRegression,"{'C': 0.05045828362230498, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
65,mfeat-morphological.csv,LogisticRegression,"{'C': 2.3993765810765257, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
66,mfeat-morphological.csv,LogisticRegression,"{'C': 4.2535696195283945, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
67,mfeat-morphological.csv,LogisticRegression,"{'C': 4.3155964139056895, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
68,mfeat-morphological.csv,LogisticRegression,"{'C': 2.4400558202195666, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
69,mfeat-morphological.csv,LogisticRegression,"{'C': 2.3997832565335715, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
70,mfeat-morphological.csv,LogisticRegression,"{'C': 7.0265778492705975, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
71,mfeat-morphological.csv,LogisticRegression,"{'C': 3.4174019780214286, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
72,mfeat-morphological.csv,LogisticRegression,"{'C': 1.7982701340366487, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
73,mfeat-morphological.csv,LogisticRegression,"{'C': 9.428613789309367, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
74,mfeat-morphological.csv,LogisticRegression,"{'C': 2.2328287965391853, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
75,mfeat-morphological.csv,LogisticRegression,"{'C': 2.848633551440752, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
76,mfeat-morphological.csv,LogisticRegression,"{'C': 7.525047180619688, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
77,mfeat-morphological.csv,LogisticRegression,"{'C': 7.757157768934617, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
78,mfeat-morphological.csv,LogisticRegression,"{'C': 2.4476398883408748, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
79,mfeat-morphological.csv,LogisticRegression,"{'C': 5.564274527295614, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
80,mfeat-morphological.csv,LogisticRegression,"{'C': 3.356822656378318, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
81,mfeat-morphological.csv,LogisticRegression,"{'C': 9.576803738058066, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
82,mfeat-morphological.csv,LogisticRegression,"{'C': 7.269252914316479, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
83,mfeat-morphological.csv,LogisticRegression,"{'C': 7.1876769801332125, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
84,mfeat-morphological.csv,LogisticRegression,"{'C': 8.246975821703355, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
85,mfeat-morphological.csv,LogisticRegression,"{'C': 5.271866732833255, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
86,mfeat-morphological.csv,LogisticRegression,"{'C': 6.766059344972205, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
87,mfeat-morphological.csv,LogisticRegression,"{'C': 4.243725555196236, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
88,mfeat-morphological.csv,LogisticRegression,"{'C': 7.893746759613024, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
89,mfeat-morphological.csv,LogisticRegression,"{'C': 1.6104942786275511, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
90,mfeat-morphological.csv,LogisticRegression,"{'C': 9.658719179615256, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
91,mfeat-morphological.csv,LogisticRegression,"{'C': 9.622506371917657, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
92,mfeat-morphological.csv,LogisticRegression,"{'C': 1.1024173714916123, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.992207792207792,0.985,1.0,0.9925
93,mfeat-morphological.csv,LogisticRegression,"{'C': 3.6474390876527902, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
94,mfeat-morphological.csv,LogisticRegression,"{'C': 4.069196763963726, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
95,mfeat-morphological.csv,LogisticRegression,"{'C': 6.6562838659768975, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
96,mfeat-morphological.csv,LogisticRegression,"{'C': 3.4209786306483188, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
97,mfeat-morphological.csv,LogisticRegression,"{'C': 0.2276989151035714, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
98,mfeat-morphological.csv,LogisticRegression,"{'C': 2.682937017840352, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
99,mfeat-morphological.csv,LogisticRegression,"{'C': 3.179223858728208, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.992207792207792,0.985,1.0,0.9925
100,mfeat-morphological.csv,LogisticRegression,"{'C': 8.639167971975242, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
101,mfeat-morphological.csv,LogisticRegression,"{'C': 6.700753911437851, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
102,mfeat-morphological.csv,LogisticRegression,"{'C': 7.697165340878768, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
103,mfeat-morphological.csv,LogisticRegression,"{'C': 6.4256946840973725, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
104,mfeat-morphological.csv,LogisticRegression,"{'C': 2.588292780477265, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
105,mfeat-morphological.csv,LogisticRegression,"{'C': 5.24340361612307, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
106,mfeat-morphological.csv,LogisticRegression,"{'C': 4.628591974059546, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
107,mfeat-morphological.csv,LogisticRegression,"{'C': 6.9796205517087015, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
108,mfeat-morphological.csv,LogisticRegression,"{'C': 8.788107165787071, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
109,mfeat-morphological.csv,LogisticRegression,"{'C': 0.2940705457201989, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
110,mfeat-morphological.csv,LogisticRegression,"{'C': 7.424200671732103, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
111,mfeat-morphological.csv,LogisticRegression,"{'C': 3.844553990919688, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
112,mfeat-morphological.csv,LogisticRegression,"{'C': 1.6109347573978716, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
113,mfeat-morphological.csv,LogisticRegression,"{'C': 2.6051367524386606, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
114,mfeat-morphological.csv,LogisticRegression,"{'C': 6.4165142599926375, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
115,mfeat-morphological.csv,LogisticRegression,"{'C': 1.7048279495337315, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
116,mfeat-morphological.csv,LogisticRegression,"{'C': 8.908201584312174, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
117,mfeat-morphological.csv,LogisticRegression,"{'C': 0.8164428096721411, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
118,mfeat-morphological.csv,LogisticRegression,"{'C': 4.927169106650054, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
119,mfeat-morphological.csv,LogisticRegression,"{'C': 6.064618012197663, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
120,mfeat-morphological.csv,LogisticRegression,"{'C': 5.212841007336963, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
121,mfeat-morphological.csv,LogisticRegression,"{'C': 6.142587411321551, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
122,mfeat-morphological.csv,LogisticRegression,"{'C': 6.1859833509008135, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
123,mfeat-morphological.csv,LogisticRegression,"{'C': 0.6692763664083076, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
124,mfeat-morphological.csv,LogisticRegression,"{'C': 8.412173157443272, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
125,mfeat-morphological.csv,LogisticRegression,"{'C': 6.944186438026563, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
126,mfeat-morphological.csv,LogisticRegression,"{'C': 4.550205720502342, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
127,mfeat-morphological.csv,LogisticRegression,"{'C': 5.2469269435200685, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
128,mfeat-morphological.csv,LogisticRegression,"{'C': 2.8652095350986144, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
129,mfeat-morphological.csv,LogisticRegression,"{'C': 2.5453700857865105, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
130,mfeat-morphological.csv,LogisticRegression,"{'C': 2.0729439629543105, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
131,mfeat-morphological.csv,LogisticRegression,"{'C': 3.7213468097518634, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
132,mfeat-morphological.csv,LogisticRegression,"{'C': 4.234796734703063, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
133,mfeat-morphological.csv,LogisticRegression,"{'C': 1.4397120904643903, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
134,mfeat-morphological.csv,LogisticRegression,"{'C': 6.144034055236124, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
135,mfeat-morphological.csv,LogisticRegression,"{'C': 4.050367588127382, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
136,mfeat-morphological.csv,LogisticRegression,"{'C': 9.092597865276057, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
137,mfeat-morphological.csv,LogisticRegression,"{'C': 4.292851469354571, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
138,mfeat-morphological.csv,LogisticRegression,"{'C': 1.9636184294290573, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
139,mfeat-morphological.csv,LogisticRegression,"{'C': 7.7562301977835215, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
140,mfeat-morphological.csv,LogisticRegression,"{'C': 8.308708887418996, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
141,mfeat-morphological.csv,LogisticRegression,"{'C': 3.048139427729992, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.992207792207792,0.985,1.0,0.9925
142,mfeat-morphological.csv,LogisticRegression,"{'C': 5.440550883273512, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9924050632911392,0.985,1.0,0.9925
143,mfeat-morphological.csv,LogisticRegression,"{'C': 4.739013630243656, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
144,mfeat-morphological.csv,LogisticRegression,"{'C': 8.081832305042226, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9924050632911392,0.985,1.0,0.9925
145,mfeat-morphological.csv,LogisticRegression,"{'C': 6.58979885108581, 'penalty': 'l2', 'dual': False, 'fit_intercept': True}",0.9985,0.9923401493021746,0.985,1.0,0.9925
146,mfeat-morphological.csv,LogisticRegression,"{'C': 2.042283668235413, 'penalty': 'l2', 'dual': False, 'fit_intercept': False}",0.9985,0.9923401493021746,0.985,1.0,0.9925
