,dataset,classifier,parameters,CV_accuracy,CV_f1_score,CV_recall,CV_precision,CV_auc
15,php8Mz7BG.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.005320807435318675, 'learning_rate': 'invscaling', 'fit_intercept': True, 'l1_ratio': 0.9038937240996788, 'eta0': 3.686398263557855, 'power_t': 0.425301532347247}",0.7507393702675849,0.4517386192670377,0.4111005297303733,0.6361577403892621,0.6514662550664451
16,php9xWOpn.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01510641990947934, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.2342913763739738, 'eta0': 4.621686587289876, 'power_t': 2.1005246717402857}",0.6135783001616621,0.14727540512982568,0.20139303482587065,0.6807142857142858,0.5172257259654235
17,phpcSeK3V.csv,SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.002691273280278151, 'learning_rate': 'invscaling', 'fit_intercept': True, 'l1_ratio': 0.0513088759604845, 'eta0': 3.678350078601824, 'power_t': 0.9364259512488576}",0.920644064030357,0.07951140746442227,0.06494920174165457,0.1028926653926654,0.5171843152383553
18,phpfrJpBS.csv,SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.0047868214370348754, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.8023156624093573, 'eta0': 3.2271377596793216, 'power_t': 1.6546053344695648}",0.8440343115532875,0.8440343115532875,0.8440343115532875,0.8440343115532875,0.8960228743688583
19,phplE7q6h.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l2', 'alpha': 0.00642793186176348, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.5156910465005842, 'eta0': 2.5393902125515866, 'power_t': 0.4036634178409115}",0.5779706275033377,0.1606946402978294,0.10398577181802086,0.8338304645802767,0.533952165119057
20,phpmPOD5A.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l1', 'alpha': 0.0013735532252805804, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.20032081344031785, 'eta0': 1.6700522811746237, 'power_t': 0.456858703520166}",0.5901111432375464,0.5856630163827902,0.6017492763830036,0.9601718964216512,0.5006114802967649
21,phpn1jVwe.csv,SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.0012847800413953144, 'learning_rate': 'invscaling', 'fit_intercept': True, 'l1_ratio': 0.4596484675227096, 'eta0': 0.5384175272145669, 'power_t': 0.7959333277826169}",0.9788069889794584,0.16037872458925093,0.08846153846153845,1.0,0.5442307692307693
22,phpNevWWL.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l1', 'alpha': 0.0032660079387490802, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.18651011227442535, 'eta0': 0.26253480990776623, 'power_t': 2.922036585220236}",0.6732142857142857,0.6732142857142857,0.6732142857142857,0.6732142857142857,0.7957589285714286
23,phpTJRsqa.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l1', 'alpha': 0.008778145892064802, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.6722067441548057, 'eta0': 3.2738893638777617, 'power_t': 1.124004542625456}",0.4685599633111671,0.4685599633111672,0.4685599633111671,0.4685599633111671,0.6899933119315141
24,phpV5QYya.csv,SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0019324960164658234, 'learning_rate': 'invscaling', 'fit_intercept': False, 'l1_ratio': 0.4694821043791307, 'eta0': 0.7466889009403861, 'power_t': 0.07364233651918127}",0.8384441429217551,0.8324921106432939,0.7514810839039109,0.9528337947339812,0.8496021458376364
25,phpVeNa5j.csv,SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.005227993199902764, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.8542213789253509, 'eta0': 2.5942767879481465, 'power_t': 0.9418578381111776}",0.7239748793827621,0.7239748793827621,0.7239748793827621,0.7239748793827621,0.8159832529218415
26,phpWfYmlu.csv,SGDClassifier,"{'loss': 'log', 'penalty': 'l1', 'alpha': 0.004450472630403713, 'learning_rate': 'constant', 'fit_intercept': False, 'l1_ratio': 0.4042859272272156, 'eta0': 0.0980982516590484, 'power_t': 0.29129196989956696}",0.6952702702702702,0.7431807455715951,0.8744532497190187,0.6463974904231653,0.6935029501638578
27,phpxijhaP.csv,SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.015517359463360119, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.069060848085158, 'eta0': 1.7004879273542108, 'power_t': 2.4985910256977015}",0.9766216216216216,0.9765225436597402,0.9734893757085908,0.9795825200980984,0.9766188535179348
28,phpyM5ND4.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l1', 'alpha': 0.0006537620458000133, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.3001226784920681, 'eta0': 4.784114879691266, 'power_t': 4.530050746402614}",0.8896103896103897,0.8896103896103897,0.8896103896103897,0.8896103896103897,0.9356060606060606
29,phpZrCzJR.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.023682022420396544, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.7582279989759514, 'eta0': 3.2788213779538253, 'power_t': 2.6197542398610416}",0.9639215686274512,0.9806230434084467,0.96636815920398,0.9970216900139556,0.8831840796019901
30,shuttle.csv,SGDClassifier,"{'loss': 'log', 'penalty': 'elasticnet', 'alpha': 0.004089607759039531, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.9192134600672338, 'eta0': 2.8957774859216063, 'power_t': 3.0384962456920217}",0.9308607638589536,0.9308607638589536,0.9308607638589536,0.9308607638589536,0.9596687789177228
31,vowel.csv,SGDClassifier,"{'loss': 'log', 'penalty': 'elasticnet', 'alpha': 0.004089607759039531, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.9192134600672338, 'eta0': 2.8957774859216063, 'power_t': 3.0384962456920217}",0.5464646464646464,0.5464646464646464,0.5464646464646464,0.5464646464646464,0.7505555555555555
32,wine-quality-red.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l1', 'alpha': 0.06436909410958222, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.28687137764663784, 'eta0': 0.6397578835471235, 'power_t': 4.440535623606523}",0.5628918495297806,0.5628918495297806,0.5628918495297806,0.5628918495297806,0.7377351097178685
33,2dplanes.csv,SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.005183400730621639, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.24837191217074214, 'eta0': 2.0062316499144845, 'power_t': 3.809029951521486}",0.5669148421886414,0.5033839632468009,0.4447069138442941,0.5873388598240366,0.5666972375293948
34,abalone.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'l1', 'alpha': 0.0027091470688002184, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.5776046786543308, 'eta0': 1.8821023368568581, 'power_t': 3.985242961254519}",0.6729722373434948,0.5339705669143637,0.4193181043300375,0.8887842017726107,0.6738469326298777
35,adult.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l1', 'alpha': 0.012086712665843578, 'learning_rate': 'constant', 'fit_intercept': False, 'l1_ratio': 0.6078903229178456, 'eta0': 0.3767220863303045, 'power_t': 2.4192749539034746}",0.644550205152621,0.7086298859201813,0.6053559413268739,0.909430659849568,0.6872400769661442
36,agaricus_lepiota.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.012759483261515128, 'learning_rate': 'constant', 'fit_intercept': True, 'l1_ratio': 0.13134643760898598, 'eta0': 0.8621968864588375, 'power_t': 2.2237703295897537}",0.8623695518723142,0.8280219273620345,0.7342687074829932,0.9751700212731141,0.8576758507969053
37,allbp.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'l2', 'alpha': 0.0013217646654467632, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.9117666438517892, 'eta0': 4.544011529732937, 'power_t': 2.429341313091889}",0.961029739842254,0.961029739842254,0.961029739842254,0.961029739842254,0.9707723048816904
38,allhyper.csv,SGDClassifier,"{'loss': 'log', 'penalty': 'l1', 'alpha': 0.0019536233302115415, 'learning_rate': 'constant', 'fit_intercept': True, 'l1_ratio': 0.5599702616407817, 'eta0': 0.25721343686425924, 'power_t': 2.324513056076328}",0.97321727826866,0.97321727826866,0.97321727826866,0.97321727826866,0.9821448521791064
39,analcatdata_supreme.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l1', 'alpha': 0.008046809949125405, 'learning_rate': 'invscaling', 'fit_intercept': True, 'l1_ratio': 0.5746649872497813, 'eta0': 2.9299358895165994, 'power_t': 1.5215713684663978}",0.6018979768918118,0.30731557214955674,0.3760401797515199,0.29182089501833075,0.5245863194322651
40,ann_thyroid.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l1', 'alpha': 0.0002820502794812668, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.19628179465206572, 'eta0': 2.3858990681923813, 'power_t': 3.9878460552486663}",0.9452777777777778,0.9452777777777778,0.9452777777777778,0.9452777777777778,0.9589583333333334
41,bank32nh.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'elasticnet', 'alpha': 0.00013092348977541686, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.1925238398140755, 'eta0': 4.690543879053866, 'power_t': 2.6369855381949234}",0.5493249479826662,0.494021901254335,0.3741856290710709,0.9578452048148336,0.6561973579509093
42,bank8FM.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l1', 'alpha': 0.0017436057239427806, 'learning_rate': 'constant', 'fit_intercept': False, 'l1_ratio': 0.599545385328907, 'eta0': 0.3191590073484601, 'power_t': 3.2674279129679142}",0.6672430477799605,0.6164880249681974,0.551484135107472,0.8545192027404154,0.6948413449463161
43,BNG_breast-w.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l2', 'alpha': 0.0190421986155114, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.5414144217206583, 'eta0': 0.9152294726114768, 'power_t': 4.363302611068384}",0.977213260510606,0.9665582772647534,0.9569582871908452,0.976356590042544,0.9723985858882188
44,car-evaluation.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l1', 'alpha': 0.006747587643179265, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.7934816904596721, 'eta0': 4.295783351133367, 'power_t': 0.7610175722768125}",0.9108653765602748,0.9108653765602748,0.9108653765602748,0.9108653765602748,0.9405769177068498
45,chess.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01408967486532958, 'learning_rate': 'constant', 'fit_intercept': False, 'l1_ratio': 0.7502033907047182, 'eta0': 0.6626054825826501, 'power_t': 3.742646361215349}",0.8373156298904538,0.8123575418216296,0.6999298699897503,0.9829256900888078,0.8437504273338872
46,clean2.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'l2', 'alpha': 0.020291555621167096, 'learning_rate': 'invscaling', 'fit_intercept': False, 'l1_ratio': 0.5718273050648263, 'eta0': 0.21230569321301465, 'power_t': 0.4670272455621916}",0.917702575412962,0.652472292764271,0.522259248526997,0.9272772214845478,0.7560253061815907
47,coil2000.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l1', 'alpha': 0.002640019268815297, 'learning_rate': 'constant', 'fit_intercept': True, 'l1_ratio': 0.3047142721626528, 'eta0': 3.090760138468585, 'power_t': 3.1643810740224003}",0.926185952747418,0.06795876254295014,0.05126756482688686,0.4866137566137566,0.5164855087416181
48,connect_4.csv,SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0013340488131593367, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.11428005255912844, 'eta0': 2.1339758473360333, 'power_t': 3.279161842241022}",0.6586882115964628,0.6586882115964628,0.6586882115964628,0.6586882115964628,0.7440161586973473
49,cpu_act.csv,SGDClassifier,"{'loss': 'log', 'penalty': 'elasticnet', 'alpha': 0.029154122481949717, 'learning_rate': 'invscaling', 'fit_intercept': True, 'l1_ratio': 0.04785560247073939, 'eta0': 3.4932938679838266, 'power_t': 1.9076776773896784}",0.7238743359548728,0.1567976434951565,0.08676930596285436,1.0,0.5433846529814271
50,cpu_small.csv,SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.0068714944380044276, 'learning_rate': 'constant', 'fit_intercept': True, 'l1_ratio': 0.05183020932099847, 'eta0': 3.608111188252603, 'power_t': 1.7299238578549248}",0.7388910120453744,0.24870012793220614,0.14330971000325834,0.9595620842572062,0.5701675409158901
51,dataset7_3.csv,SGDClassifier,"{'loss': 'log', 'penalty': 'elasticnet', 'alpha': 0.003485557636226805, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.7529988237494132, 'eta0': 3.218120978472024, 'power_t': 4.721496687886765}",0.5664999999999999,0.5664999999999999,0.5664999999999999,0.5664999999999999,0.7290624999999998
52,dataset_30_page-blocks.csv,SGDClassifier,"{'loss': 'hinge', 'penalty': 'l2', 'alpha': 0.02459077671999249, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.5640651726774001, 'eta0': 3.719504183648593, 'power_t': 3.700534425662792}",0.9336724182548228,0.9336724182548228,0.9336724182548228,0.9336724182548228,0.9585452614092644
53,default of credit card clients.csv,SGDClassifier,"{'loss': 'hinge', 'penalty': 'elasticnet', 'alpha': 0.014878950002025363, 'learning_rate': 'constant', 'fit_intercept': True, 'l1_ratio': 0.0699352659167638, 'eta0': 0.4849125999188186, 'power_t': 2.5142406401603523}",0.7499,0.12814415619379832,0.10579654715319453,0.3571222162522241,0.5193220458152519
54,delta_ailerons.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'l2', 'alpha': 0.020291555621167096, 'learning_rate': 'invscaling', 'fit_intercept': False, 'l1_ratio': 0.5718273050648263, 'eta0': 0.21230569321301465, 'power_t': 0.4670272455621916}",0.5888615929726138,0.5148008349866537,0.4867518679275614,0.7502403292797777,0.5955542799022501
55,delta_elevators.csv,SGDClassifier,"{'loss': 'hinge', 'penalty': 'l1', 'alpha': 0.010571380434658429, 'learning_rate': 'constant', 'fit_intercept': True, 'l1_ratio': 0.6494380239597078, 'eta0': 4.27040560403278, 'power_t': 0.19892742273947608}",0.6125011039623416,0.34205718520506045,0.2834880818697523,0.8843919763254492,0.6107095581762554
56,dis.csv,SGDClassifier,"{'loss': 'squared_hinge', 'penalty': 'l1', 'alpha': 0.006747587643179265, 'learning_rate': 'optimal', 'fit_intercept': True, 'l1_ratio': 0.7934816904596721, 'eta0': 4.295783351133367, 'power_t': 0.7610175722768125}",0.7830249266604599,0.7925674726769998,0.7919195510297365,0.9876487792873814,0.4959597755148682
57,dna.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'elasticnet', 'alpha': 0.007596925412650464, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.5913387797245907, 'eta0': 1.2687011113805542, 'power_t': 2.415279540531982}",0.96107783841774,0.96107783841774,0.96107783841774,0.96107783841774,0.9708083788133048
58,eeg-eye-state.csv,SGDClassifier,"{'loss': 'log', 'penalty': 'l2', 'alpha': 0.014616039646929268, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.7309943072892654, 'eta0': 3.881889604714385, 'power_t': 4.114153370793431}",0.5849132176234979,0.15849829826105474,0.0931134935386794,0.8496411030358015,0.5392294684157701
59,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'elasticnet', 'alpha': 0.0008421353392910275, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.4017584552773147, 'eta0': 3.3541872466059828, 'power_t': 4.401975985943458}",1.0,1.0,1.0,1.0,1.0
60,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.00535892977991, 'learning_rate': 'constant', 'fit_intercept': False, 'l1_ratio': 0.9491771019606596, 'eta0': 0.8298429335710461, 'power_t': 4.091048480589992}",1.0,1.0,1.0,1.0,1.0
61,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'l1', 'alpha': 0.001807075446072084, 'learning_rate': 'constant', 'fit_intercept': False, 'l1_ratio': 0.670349903942618, 'eta0': 3.661948360806186, 'power_t': 3.874865937999252}",1.0,1.0,1.0,1.0,1.0
62,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'l1', 'alpha': 0.008254967334745464, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.6296865117829679, 'eta0': 0.7226859345216629, 'power_t': 4.584343312977245}",1.0,1.0,1.0,1.0,1.0
63,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'elasticnet', 'alpha': 0.006364520616083529, 'learning_rate': 'invscaling', 'fit_intercept': False, 'l1_ratio': 0.04644409583242637, 'eta0': 1.6534029086839248, 'power_t': 0.559323344484135}",1.0,1.0,1.0,1.0,1.0
64,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'elasticnet', 'alpha': 0.003174911654087814, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.3296874195741246, 'eta0': 2.5119227900285117, 'power_t': 4.796570197010334}",1.0,1.0,1.0,1.0,1.0
65,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0002144087043721654, 'learning_rate': 'constant', 'fit_intercept': False, 'l1_ratio': 0.8197843263303428, 'eta0': 2.051835885971094, 'power_t': 4.2102838718221305}",1.0,1.0,1.0,1.0,1.0
66,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'l1', 'alpha': 0.0030828865842569843, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.4301942697326109, 'eta0': 1.2923671546483455, 'power_t': 0.028350867888317643}",1.0,1.0,1.0,1.0,1.0
67,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0037006976086260907, 'learning_rate': 'constant', 'fit_intercept': False, 'l1_ratio': 0.29122326075187743, 'eta0': 2.6942757472237204, 'power_t': 0.5798362580176769}",1.0,1.0,1.0,1.0,1.0
68,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'elasticnet', 'alpha': 0.00044582898947748487, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.3876203937553289, 'eta0': 4.83140217647306, 'power_t': 0.9543129478148156}",1.0,1.0,1.0,1.0,1.0
69,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.011945243386733835, 'learning_rate': 'constant', 'fit_intercept': False, 'l1_ratio': 0.3260888460718915, 'eta0': 1.6117028767569417, 'power_t': 4.207213565958577}",1.0,1.0,1.0,1.0,1.0
70,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'l1', 'alpha': 0.003582272853469235, 'learning_rate': 'constant', 'fit_intercept': True, 'l1_ratio': 0.6312122418453013, 'eta0': 3.9140106708143714, 'power_t': 4.611223171461061}",1.0,1.0,1.0,1.0,1.0
71,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.010630788660377751, 'learning_rate': 'constant', 'fit_intercept': False, 'l1_ratio': 0.9287525435881036, 'eta0': 2.1918607328798165, 'power_t': 3.30062034149518}",1.0,1.0,1.0,1.0,1.0
72,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'elasticnet', 'alpha': 0.0017011340409788073, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.7339386127542248, 'eta0': 2.249046936904078, 'power_t': 4.3596240293999555}",1.0,1.0,1.0,1.0,1.0
73,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'l1', 'alpha': 0.00502040608656871, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.05326490165832143, 'eta0': 1.6189344437332682, 'power_t': 0.6790322893623058}",1.0,1.0,1.0,1.0,1.0
74,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'perceptron', 'penalty': 'l1', 'alpha': 0.0011775550564261815, 'learning_rate': 'optimal', 'fit_intercept': False, 'l1_ratio': 0.4251810455513666, 'eta0': 3.067438743581577, 'power_t': 4.817544952235251}",1.0,1.0,1.0,1.0,1.0
75,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.004344865300840846, 'learning_rate': 'constant', 'fit_intercept': True, 'l1_ratio': 0.8814158334495744, 'eta0': 0.5215084935968423, 'power_t': 2.8898177129361917}",0.995,0.9960560606272529,0.9921630094043886,1.0,0.9960815047021944
76,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'log', 'penalty': 'l1', 'alpha': 0.00014768475177634306, 'learning_rate': 'constant', 'fit_intercept': False, 'l1_ratio': 0.5243885443639379, 'eta0': 2.0794549024631177, 'power_t': 4.372783988799807}",1.0,1.0,1.0,1.0,1.0
77,Electrical Grid Stability Simulated Data.csv,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.004756791977234093, 'learning_rate': 'constant', 'fit_intercept': False, 'l1_ratio': 0.8508863660961989, 'eta0': 1.2594961177451132, 'power_t': 2.3228080365905632}",1.0,1.0,1.0,1.0,1.0
